CustomerID,recency_dist,Recency_level,frequency_buy,Frequency_level,monetary_total,Monetary_level,RFM_customer_type,period_criteria,NES_customer_type
17243,24.0,5,26,5,8676.85,5,Champions,0.7840264275402045,E0 Main Customer
17244,76.0,2,1,1,954.9,2,Lost,2.4827503538773144,E1 Sleepy Customer
17245,227.0,1,1,1,171.45,1,Lost,7.415583293817767,Sleeping Customer
17247,38.0,3,1,1,282.19,1,About To Sleep,1.2413751769386572,E0 Main Customer
17248,143.0,1,1,1,318.65,1,Lost,4.671490797427052,Sleeping Customer
17250,26.0,5,2,1,384.52,1,New Customers,0.8493619631685548,E0 Main Customer
17251,385.0,1,1,1,283.28000000000003,1,Lost,12.577090608457446,Sleeping Customer
17252,139.0,1,2,1,353.86,1,Lost,4.540819726170351,Sleeping Customer
17253,41.0,3,1,1,178.26,1,About To Sleep,1.3393784803811826,E0 Main Customer
17254,27.0,4,2,1,272.44,1,New Customers,0.8820297309827301,E0 Main Customer
17255,63.0,2,2,1,298.41,1,Lost,2.058069372293037,E1 Sleepy Customer
17256,130.0,1,2,1,240.0,1,Lost,4.2468098158427745,Sleeping Customer
17259,171.0,1,2,1,603.37,1,Lost,5.586188296223957,Sleeping Customer
17262,75.0,2,5,2,1253.3600000000001,2,Lost,2.450082586063139,E1 Sleepy Customer
17263,231.0,1,1,1,63.440000000000005,1,Lost,7.546254365074469,Sleeping Customer
17265,161.0,1,2,1,562.9,1,Lost,5.2595106180822055,Sleeping Customer
17266,25.0,5,3,1,310.64,1,New Customers,0.8166941953543797,E0 Main Customer
17267,150.0,1,2,1,317.62,1,Lost,4.900165172126278,Sleeping Customer
17268,130.0,1,4,2,763.64,1,Lost,4.2468098158427745,Sleeping Customer
17272,65.0,2,4,2,2148.63,3,At Risk,2.1234049079213873,E1 Sleepy Customer
17274,58.0,2,1,1,111.97999999999999,1,Lost,1.894730533222161,E1 Sleepy Customer
17277,250.0,1,2,1,1065.3500000000001,2,Lost,8.166941953543796,Sleeping Customer
17278,264.0,1,1,1,246.04,1,Lost,8.624290702942249,Sleeping Customer
17279,80.0,2,1,1,187.82999999999998,1,Lost,2.613421425134015,E2 Asleep Customer
17282,153.0,1,3,1,1703.41,2,Lost,4.998168475568804,Sleeping Customer
17284,83.0,1,6,3,1652.58,2,At Risk,2.7114247285765405,E2 Asleep Customer
17286,44.0,3,1,1,153.92,1,About To Sleep,1.4373817838237082,E0 Main Customer
17287,49.0,2,7,3,1064.11,2,At Risk,1.6007206228945843,E1 Sleepy Customer
17288,32.0,4,7,3,1419.73,2,Potential Loyalist,1.045368570053606,E0 Main Customer
17289,54.0,2,3,1,944.41,2,Lost,1.7640594619654602,E1 Sleepy Customer
17290,26.0,5,2,1,525.24,1,New Customers,0.8493619631685548,E0 Main Customer
17291,331.0,1,1,1,550.8000000000001,1,Lost,10.813031146491987,Sleeping Customer
17293,31.0,4,9,3,1875.1100000000001,2,Potential Loyalist,1.0127008022394308,E0 Main Customer
17295,51.0,2,3,1,556.95,1,Lost,1.6660561585229345,E1 Sleepy Customer
17297,40.0,3,1,1,131.78,1,About To Sleep,1.3067107125670074,E0 Main Customer
17298,124.0,1,2,1,498.42,1,Lost,4.050803208957723,Sleeping Customer
17299,34.0,3,4,2,669.11,1,About To Sleep,1.1107041056819564,E0 Main Customer
17301,44.0,3,1,1,197.63,1,About To Sleep,1.4373817838237082,E0 Main Customer
17302,37.0,3,5,2,1135.63,2,About To Sleep,1.2087074091244818,E0 Main Customer
17303,384.0,1,1,1,250.04,1,Lost,12.544422840643271,Sleeping Customer
17306,33.0,4,19,5,8631.31,5,Champions,1.078036337867781,E0 Main Customer
17309,118.0,1,1,1,82.75,1,Lost,3.854796602072672,Sleeping Customer
17311,101.0,1,2,1,1384.85,2,Lost,3.2994445492316937,Sleeping Customer
17312,161.0,1,3,1,644.3,1,Lost,5.2595106180822055,Sleeping Customer
17313,54.0,2,1,1,2328.84,3,At Risk,1.7640594619654602,E1 Sleepy Customer
17314,47.0,2,8,3,2527.92,3,At Risk,1.5353850872662338,E1 Sleepy Customer
17315,24.0,5,38,5,6292.26,4,Champions,0.7840264275402045,E0 Main Customer
17317,69.0,2,3,1,2600.34,3,At Risk,2.2540759791780878,E1 Sleepy Customer
17320,123.0,1,3,1,1200.6200000000001,2,Lost,4.018135441143548,Sleeping Customer
17321,31.0,4,2,1,700.86,1,New Customers,1.0127008022394308,E0 Main Customer
17323,38.0,3,7,3,921.07,2,Need Attention,1.2413751769386572,E0 Main Customer
17324,40.0,3,4,2,990.23,2,About To Sleep,1.3067107125670074,E0 Main Customer
17325,303.0,1,1,1,96.8,1,Lost,9.898333647695083,Sleeping Customer
17329,37.0,3,2,1,523.11,1,About To Sleep,1.2087074091244818,E0 Main Customer
17330,45.0,3,2,1,363.9,1,About To Sleep,1.4700495516378835,E0 Main Customer
17331,146.0,1,1,1,175.2,1,Lost,4.7694941008695775,Sleeping Customer
17333,108.0,1,1,1,494.25,1,Lost,3.5281189239309203,Sleeping Customer
17334,325.0,1,2,1,307.02,1,Lost,10.617024539606936,Sleeping Customer
17337,174.0,1,4,2,2027.8700000000001,3,At Risk,5.684191599666483,Sleeping Customer
17338,40.0,3,8,3,6643.93,4,Loyal Customers,1.3067107125670074,E0 Main Customer
17339,117.0,1,2,1,243.36,1,Lost,3.8221288342584967,Sleeping Customer
17340,52.0,2,11,4,12353.29,5,Cannot Lose Them,1.6987239263371097,E1 Sleepy Customer
17341,179.0,1,3,1,781.36,1,Lost,5.847530438737358,Sleeping Customer
17343,378.0,1,1,1,193.64,1,Lost,12.34841623375822,Sleeping Customer
17344,69.0,2,1,1,160.57,1,Lost,2.2540759791780878,E1 Sleepy Customer
17345,38.0,3,4,2,537.74,1,About To Sleep,1.2413751769386572,E0 Main Customer
17346,26.0,5,15,4,2676.56,3,Loyal Customers,0.8493619631685548,E0 Main Customer
17347,109.0,1,1,1,228.96,1,Lost,3.560786691745095,Sleeping Customer
17348,37.0,3,5,2,1159.52,2,About To Sleep,1.2087074091244818,E0 Main Customer
17349,202.0,1,1,1,110.75,1,Lost,6.5988890984633874,Sleeping Customer
17350,31.0,4,4,2,1286.07,2,New Customers,1.0127008022394308,E0 Main Customer
17351,59.0,2,3,1,587.15,1,Lost,1.927398301036336,E1 Sleepy Customer
17353,152.0,1,2,1,1740.0,2,Lost,4.965500707754629,Sleeping Customer
17354,73.0,2,1,1,1393.06,2,Lost,2.3847470504347887,E1 Sleepy Customer
17356,334.0,1,1,1,178.22,1,Lost,10.911034449934512,Sleeping Customer
17357,47.0,2,2,1,388.14,1,Lost,1.5353850872662338,E1 Sleepy Customer
17358,326.0,1,2,1,365.85,1,Lost,10.64969230742111,Sleeping Customer
17359,34.0,3,1,1,127.86,1,About To Sleep,1.1107041056819564,E0 Main Customer
17360,40.0,3,3,1,585.79,1,About To Sleep,1.3067107125670074,E0 Main Customer
17361,72.0,2,3,1,488.2,1,Lost,2.3520792826206134,E1 Sleepy Customer
17362,262.0,1,2,1,312.23,1,Lost,8.558955167313899,Sleeping Customer
17364,23.0,5,11,4,4481.18,4,Champions,0.7513586597260293,E0 Main Customer
17365,35.0,3,8,3,4801.56,4,Loyal Customers,1.1433718734961316,E0 Main Customer
17367,261.0,1,1,1,168.4,1,Lost,8.526287399499724,Sleeping Customer
17368,46.0,3,8,3,1912.67,2,Need Attention,1.5027173194520587,E1 Sleepy Customer
17370,95.0,1,4,2,446.18,1,Lost,3.103437942346643,Sleeping Customer
17371,40.0,3,3,1,423.89,1,About To Sleep,1.3067107125670074,E0 Main Customer
17372,63.0,2,8,3,1342.68,2,At Risk,2.058069372293037,E1 Sleepy Customer
17373,63.0,2,4,2,646.92,1,Lost,2.058069372293037,E1 Sleepy Customer
17374,241.0,1,2,1,495.77,1,Lost,7.87293204321622,Sleeping Customer
17375,222.0,1,3,1,400.1,1,Lost,7.252244454746892,Sleeping Customer
17376,93.0,1,2,1,203.2,1,Lost,3.0381024067182922,Sleeping Customer
17377,46.0,3,20,5,4100.92,4,Loyal Customers,1.5027173194520587,E1 Sleepy Customer
17379,34.0,3,1,1,404.66,1,About To Sleep,1.1107041056819564,E0 Main Customer
17381,31.0,4,29,5,20275.61,5,Champions,1.0127008022394308,E0 Main Customer
17382,88.0,1,1,1,65.4,1,Lost,2.8747635676474164,E2 Asleep Customer
17383,27.0,4,1,1,199.29,1,New Customers,0.8820297309827301,New Customer
17384,42.0,3,2,1,336.4,1,About To Sleep,1.372046248195358,E0 Main Customer
17385,37.0,3,1,1,261.11,1,About To Sleep,1.2087074091244818,E0 Main Customer
17386,30.0,4,6,3,2686.42,3,Potential Loyalist,0.9800330344252556,E0 Main Customer
17387,42.0,3,2,1,784.11,1,About To Sleep,1.372046248195358,E0 Main Customer
17388,100.0,1,4,2,1259.56,2,Lost,3.266776781417519,Sleeping Customer
17389,23.0,5,34,5,31833.68,5,Champions,0.7513586597260293,E0 Main Customer
17391,186.0,1,2,1,508.8,1,Lost,6.0762048134365845,Sleeping Customer
17392,329.0,1,2,1,457.91,1,Lost,10.747695610863637,Sleeping Customer
17394,242.0,1,1,1,203.86999999999998,1,Lost,7.905599811030395,Sleeping Customer
17396,62.0,2,8,3,7330.8,4,At Risk,2.0254016044788616,E1 Sleepy Customer
17397,45.0,3,2,1,696.41,1,About To Sleep,1.4700495516378835,E0 Main Customer
17398,137.0,1,3,1,653.38,1,Lost,4.475484190542001,Sleeping Customer
17400,149.0,1,5,2,2129.96,3,At Risk,4.867497404312103,Sleeping Customer
17402,27.0,4,13,4,2633.85,3,Loyal Customers,0.8820297309827301,E0 Main Customer
17403,59.0,2,1,1,281.62,1,Lost,1.927398301036336,E1 Sleepy Customer
17404,27.0,4,15,4,31906.82,5,Champions,0.8820297309827301,E0 Main Customer
17405,24.0,5,3,1,1031.41,2,New Customers,0.7840264275402045,E0 Main Customer
17406,356.0,1,3,1,2200.42,3,At Risk,11.629725341846367,Sleeping Customer
17408,186.0,1,1,1,32.65,1,Lost,6.0762048134365845,Sleeping Customer
17409,207.0,1,2,1,771.85,1,Lost,6.762227937534264,Sleeping Customer
17410,39.0,3,5,2,1214.72,2,About To Sleep,1.2740429447528323,E0 Main Customer
17411,35.0,3,3,1,778.94,1,About To Sleep,1.1433718734961316,E0 Main Customer
17412,25.0,5,7,3,1258.06,2,Potential Loyalist,0.8166941953543797,E0 Main Customer
17414,66.0,2,2,1,778.0,1,Lost,2.156072675735562,E1 Sleepy Customer
17415,102.0,1,1,1,507.84,1,Lost,3.332112317045869,Sleeping Customer
17416,52.0,2,7,3,6893.42,4,At Risk,1.6987239263371097,E1 Sleepy Customer
17418,65.0,2,2,1,463.46000000000004,1,Lost,2.1234049079213873,E1 Sleepy Customer
17419,34.0,3,12,4,4226.57,4,Loyal Customers,1.1107041056819564,E0 Main Customer
17420,73.0,2,3,1,598.83,1,Lost,2.3847470504347887,E1 Sleepy Customer
17422,39.0,3,6,3,1979.37,3,Need Attention,1.2740429447528323,E0 Main Customer
17423,69.0,2,2,1,698.41,1,Lost,2.2540759791780878,E1 Sleepy Customer
17425,42.0,3,2,1,759.17,1,About To Sleep,1.372046248195358,E0 Main Customer
17426,31.0,4,6,3,5037.26,4,Loyal Customers,1.0127008022394308,E0 Main Customer
17427,94.0,1,1,1,100.8,1,Lost,3.0707701745324676,Sleeping Customer
17428,23.0,5,28,5,17256.85,5,Champions,0.7513586597260293,E0 Main Customer
17429,151.0,1,3,1,524.9200000000001,1,Lost,4.932832939940453,Sleeping Customer
17430,55.0,2,2,1,265.76,1,Lost,1.7967272297796353,E1 Sleepy Customer
17431,336.0,1,1,1,403.3,1,Lost,10.976369985562863,Sleeping Customer
17432,41.0,3,2,1,365.76,1,About To Sleep,1.3393784803811826,E0 Main Customer
17433,111.0,1,1,1,303.15999999999997,1,Lost,3.626122227373446,Sleeping Customer
17434,25.0,5,7,3,2373.82,3,Potential Loyalist,0.8166941953543797,E0 Main Customer
17436,24.0,5,2,1,216.29999999999998,1,New Customers,0.7840264275402045,E0 Main Customer
17438,276.0,1,1,1,388.45000000000005,1,Lost,9.016303916712351,Sleeping Customer
17440,179.0,1,3,1,186.42000000000002,1,Lost,5.847530438737358,Sleeping Customer
17442,59.0,2,6,3,2248.56,3,At Risk,1.927398301036336,E1 Sleepy Customer
17443,242.0,1,1,1,534.24,1,Lost,7.905599811030395,Sleeping Customer
17444,170.0,1,3,1,2940.04,3,At Risk,5.5535205284097815,Sleeping Customer
17446,199.0,1,2,1,120.9,1,Lost,6.500885795020862,Sleeping Customer
17447,63.0,2,2,1,541.53,1,Lost,2.058069372293037,E1 Sleepy Customer
17449,25.0,5,7,3,2520.86,3,Potential Loyalist,0.8166941953543797,E0 Main Customer
17450,31.0,4,46,5,194550.79,5,Champions,1.0127008022394308,E0 Main Customer
17451,24.0,5,7,3,1721.4,2,Potential Loyalist,0.7840264275402045,E0 Main Customer
17453,40.0,3,2,1,486.71999999999997,1,About To Sleep,1.3067107125670074,E0 Main Customer
17454,215.0,1,4,2,517.53,1,Lost,7.023570080047665,Sleeping Customer
17455,226.0,1,1,1,131.7,1,Lost,7.382915526003592,Sleeping Customer
17456,388.0,1,1,1,249.86,1,Lost,12.675093911899973,Sleeping Customer
17457,149.0,1,5,2,1737.7,2,Lost,4.867497404312103,Sleeping Customer
17458,38.0,3,1,1,316.5,1,About To Sleep,1.2413751769386572,E0 Main Customer
17459,66.0,2,2,1,657.3,1,Lost,2.156072675735562,E1 Sleepy Customer
17460,117.0,1,6,3,622.4300000000001,1,At Risk,3.8221288342584967,Sleeping Customer
17461,45.0,3,3,1,757.46,1,About To Sleep,1.4700495516378835,E0 Main Customer
17462,83.0,1,2,1,675.69,1,Lost,2.7114247285765405,E2 Asleep Customer
17463,39.0,3,5,2,1896.41,2,About To Sleep,1.2740429447528323,E0 Main Customer
17464,181.0,1,1,1,289.96000000000004,1,Lost,5.912865974365709,Sleeping Customer
17466,33.0,4,2,1,763.28,1,New Customers,1.078036337867781,E0 Main Customer
17468,33.0,4,2,1,137.0,1,New Customers,1.078036337867781,E0 Main Customer
17469,39.0,3,5,2,1870.97,2,About To Sleep,1.2740429447528323,E0 Main Customer
17470,67.0,2,5,2,1125.07,2,Lost,2.1887404435497375,E1 Sleepy Customer
17472,214.0,1,3,1,710.29,1,Lost,6.99090231223349,Sleeping Customer
17475,102.0,1,1,1,194.37,1,Lost,3.332112317045869,Sleeping Customer
17480,100.0,1,1,1,511.82,1,Lost,3.266776781417519,Sleeping Customer
17481,26.0,5,4,2,1255.59,2,New Customers,0.8493619631685548,E0 Main Customer
17483,88.0,1,3,1,414.04,1,Lost,2.8747635676474164,E2 Asleep Customer
17486,284.0,1,1,1,396.87,1,Lost,9.277646059225754,Sleeping Customer
17489,81.0,1,2,1,376.64,1,Lost,2.6460891929481902,E2 Asleep Customer
17490,23.0,5,7,3,2092.32,3,Potential Loyalist,0.7513586597260293,E0 Main Customer
17491,24.0,5,10,4,3558.87,3,Loyal Customers,0.7840264275402045,E0 Main Customer
17492,271.0,1,1,1,374.57,1,Lost,8.852965077641477,Sleeping Customer
17495,30.0,4,2,1,497.56,1,New Customers,0.9800330344252556,E0 Main Customer
17496,381.0,1,1,1,271.05,1,Lost,12.446419537200747,Sleeping Customer
17498,98.0,1,1,1,272.22,1,Lost,3.2014412457891686,Sleeping Customer
17499,312.0,1,1,1,622.88,1,Lost,10.192343558022658,Sleeping Customer
17500,40.0,3,3,1,1138.0,2,About To Sleep,1.3067107125670074,E0 Main Customer
17501,243.0,1,2,1,288.6,1,Lost,7.93826757884457,Sleeping Customer
17502,32.0,4,4,2,689.1,1,New Customers,1.045368570053606,E0 Main Customer
17503,25.0,5,2,1,558.96,1,New Customers,0.8166941953543797,E0 Main Customer
17504,229.0,1,9,3,2997.0299999999997,3,At Risk,7.480918829446118,Sleeping Customer
17505,184.0,1,2,1,1145.84,2,Lost,6.010869277808235,Sleeping Customer
17506,98.0,1,1,1,302.2,1,Lost,3.2014412457891686,Sleeping Customer
17507,284.0,1,2,1,605.58,1,Lost,9.277646059225754,Sleeping Customer
17508,303.0,1,1,1,387.31,1,Lost,9.898333647695083,Sleeping Customer
17509,80.0,2,8,3,6115.14,4,At Risk,2.613421425134015,E2 Asleep Customer
17510,47.0,2,1,1,308.48,1,Lost,1.5353850872662338,E1 Sleepy Customer
17511,25.0,5,31,5,91062.38,5,Champions,0.8166941953543797,E0 Main Customer
17512,51.0,2,10,4,2924.9900000000002,3,At Risk,1.6660561585229345,E1 Sleepy Customer
17513,95.0,1,1,1,513.2,1,Lost,3.103437942346643,Sleeping Customer
17514,151.0,1,1,1,208.65,1,Lost,4.932832939940453,Sleeping Customer
17515,54.0,2,4,2,639.02,1,Lost,1.7640594619654602,E1 Sleepy Customer
17516,38.0,3,5,2,768.08,1,About To Sleep,1.2413751769386572,E0 Main Customer
17517,331.0,1,1,1,153.94,1,Lost,10.813031146491987,Sleeping Customer
17519,40.0,3,6,3,1844.02,2,Need Attention,1.3067107125670074,E0 Main Customer
17520,76.0,2,1,1,546.81,1,Lost,2.4827503538773144,E1 Sleepy Customer
17521,52.0,2,3,1,723.2099999999999,1,Lost,1.6987239263371097,E1 Sleepy Customer
17522,24.0,5,5,2,1070.71,2,New Customers,0.7840264275402045,E0 Main Customer
17523,34.0,3,4,2,652.74,1,About To Sleep,1.1107041056819564,E0 Main Customer
17524,384.0,1,1,1,145.0,1,Lost,12.544422840643271,Sleeping Customer
17525,382.0,1,1,1,422.70000000000005,1,Lost,12.479087305014922,Sleeping Customer
17526,27.0,4,4,2,1195.8999999999999,2,New Customers,0.8820297309827301,E0 Main Customer
17527,76.0,2,4,2,939.37,2,Lost,2.4827503538773144,E1 Sleepy Customer
17528,24.0,5,8,3,3628.5,3,Potential Loyalist,0.7840264275402045,E0 Main Customer
17530,24.0,5,10,4,2385.0,3,Loyal Customers,0.7840264275402045,E0 Main Customer
17531,213.0,1,1,1,296.7,1,Lost,6.958234544419315,Sleeping Customer
17534,76.0,2,1,1,223.36,1,Lost,2.4827503538773144,E1 Sleepy Customer
17535,303.0,1,1,1,164.4,1,Lost,9.898333647695083,Sleeping Customer
17536,200.0,1,1,1,76.5,1,Lost,6.533553562835038,Sleeping Customer
17537,52.0,2,2,1,897.62,2,Lost,1.6987239263371097,E1 Sleepy Customer
17538,48.0,2,1,1,98.42,1,Lost,1.568052855080409,E1 Sleepy Customer
17540,47.0,2,2,1,578.9,1,Lost,1.5353850872662338,E1 Sleepy Customer
17542,292.0,1,1,1,170.75,1,Lost,9.538988201739155,Sleeping Customer
17545,66.0,2,3,1,645.96,1,Lost,2.156072675735562,E1 Sleepy Customer
17548,256.0,1,1,1,103.3,1,Lost,8.362948560428848,Sleeping Customer
17549,46.0,3,2,1,148.86,1,About To Sleep,1.5027173194520587,E1 Sleepy Customer
17550,220.0,1,3,1,267.16,1,Lost,7.186908919118541,Sleeping Customer
17551,382.0,1,1,1,306.84,1,Lost,12.479087305014922,Sleeping Customer
17552,83.0,1,4,2,930.41,2,Lost,2.7114247285765405,E2 Asleep Customer
17553,152.0,1,1,1,1487.6,2,Lost,4.965500707754629,Sleeping Customer
17554,24.0,5,5,2,1952.45,2,New Customers,0.7840264275402045,E0 Main Customer
17555,42.0,3,2,1,483.26,1,About To Sleep,1.372046248195358,E0 Main Customer
17556,228.0,1,1,1,157.9,1,Lost,7.448251061631943,Sleeping Customer
17557,37.0,3,3,1,541.46,1,About To Sleep,1.2087074091244818,E0 Main Customer
17560,117.0,1,4,2,854.95,1,Lost,3.8221288342584967,Sleeping Customer
17561,42.0,3,1,1,167.62,1,About To Sleep,1.372046248195358,E0 Main Customer
17562,37.0,3,7,3,1122.38,2,Need Attention,1.2087074091244818,E0 Main Customer
17564,47.0,2,3,1,454.01,1,Lost,1.5353850872662338,E1 Sleepy Customer
17566,31.0,4,2,1,901.21,2,New Customers,1.0127008022394308,E0 Main Customer
17567,30.0,4,8,3,4331.48,4,Loyal Customers,0.9800330344252556,E0 Main Customer
17569,355.0,1,1,1,344.14,1,Lost,11.597057574032192,Sleeping Customer
17571,73.0,2,4,2,1498.51,2,Lost,2.3847470504347887,E1 Sleepy Customer
17572,94.0,1,4,2,226.75000000000003,1,Lost,3.0707701745324676,Sleeping Customer
17573,52.0,2,3,1,380.6,1,Lost,1.6987239263371097,E1 Sleepy Customer
17574,265.0,1,1,1,185.65,1,Lost,8.656958470756425,Sleeping Customer
17576,31.0,4,19,5,3622.68,3,Loyal Customers,1.0127008022394308,E0 Main Customer
17578,241.0,1,1,1,143.45999999999998,1,Lost,7.87293204321622,Sleeping Customer
17579,27.0,4,3,1,448.90000000000003,1,New Customers,0.8820297309827301,E0 Main Customer
17580,275.0,1,3,1,215.72,1,Lost,8.983636148898176,Sleeping Customer
17581,23.0,5,25,5,11045.04,5,Champions,0.7513586597260293,E0 Main Customer
17582,259.0,1,1,1,175.27,1,Lost,8.460951863871374,Sleeping Customer
17584,30.0,4,2,1,1242.3,2,New Customers,0.9800330344252556,E0 Main Customer
17585,132.0,1,4,2,1133.07,2,Lost,4.312145351471124,Sleeping Customer
17588,123.0,1,3,1,1240.2,2,Lost,4.018135441143548,Sleeping Customer
17589,83.0,1,4,2,2404.17,3,At Risk,2.7114247285765405,E2 Asleep Customer
17590,25.0,5,3,1,1479.22,2,New Customers,0.8166941953543797,E0 Main Customer
17591,96.0,1,7,3,2225.9700000000003,3,At Risk,3.136105710160818,Sleeping Customer
17593,26.0,5,5,2,3927.34,4,Others,0.8493619631685548,E0 Main Customer
17594,108.0,1,2,1,993.18,2,Lost,3.5281189239309203,Sleeping Customer
17595,35.0,3,2,1,388.79,1,About To Sleep,1.1433718734961316,E0 Main Customer
17596,46.0,3,7,3,2827.93,3,Need Attention,1.5027173194520587,E1 Sleepy Customer
17597,236.0,1,1,1,2044.3700000000001,3,At Risk,7.709593204145344,Sleeping Customer
17600,40.0,3,1,1,161.67000000000002,1,About To Sleep,1.3067107125670074,E0 Main Customer
17601,262.0,1,1,1,116.00999999999999,1,Lost,8.558955167313899,Sleeping Customer
17602,25.0,5,6,3,5102.97,4,Loyal Customers,0.8166941953543797,E0 Main Customer
17603,101.0,1,1,1,394.72,1,Lost,3.2994445492316937,Sleeping Customer
17604,240.0,1,2,1,309.36,1,Lost,7.840264275402045,Sleeping Customer
17608,56.0,2,2,1,193.42,1,Lost,1.8293949975938104,E1 Sleepy Customer
17609,63.0,2,5,2,1112.22,2,Lost,2.058069372293037,E1 Sleepy Customer
17611,30.0,4,15,4,3984.22,4,Champions,0.9800330344252556,E0 Main Customer
17612,76.0,2,6,3,2048.45,3,At Risk,2.4827503538773144,E1 Sleepy Customer
17613,45.0,3,14,4,4559.150000000001,4,Loyal Customers,1.4700495516378835,E0 Main Customer
17614,80.0,2,1,1,390.07,1,Lost,2.613421425134015,E2 Asleep Customer
17615,153.0,1,3,1,329.6,1,Lost,4.998168475568804,Sleeping Customer
17616,196.0,1,3,1,571.1999999999999,1,Lost,6.402882491578337,Sleeping Customer
17618,28.0,4,3,1,971.58,2,New Customers,0.9146974987969052,E0 Main Customer
17619,335.0,1,1,1,218.52,1,Lost,10.943702217748688,Sleeping Customer
17620,82.0,1,1,1,81.44,1,Lost,2.678756960762365,E2 Asleep Customer
17621,44.0,3,3,1,1379.9,2,About To Sleep,1.4373817838237082,E0 Main Customer
17623,55.0,2,1,1,527.0500000000001,1,Lost,1.7967272297796353,E1 Sleepy Customer
17624,37.0,3,2,1,843.48,1,About To Sleep,1.2087074091244818,E0 Main Customer
17625,41.0,3,4,2,2047.0,3,Need Attention,1.3393784803811826,E0 Main Customer
17628,104.0,1,1,1,75.75,1,Lost,3.3974478526742193,Sleeping Customer
17629,28.0,4,8,3,1814.12,2,Potential Loyalist,0.9146974987969052,E0 Main Customer
17630,192.0,1,2,1,503.59999999999997,1,Lost,6.272211420321636,Sleeping Customer
17631,24.0,5,3,1,528.33,1,New Customers,0.7840264275402045,E0 Main Customer
17633,54.0,2,4,2,1324.84,2,Lost,1.7640594619654602,E1 Sleepy Customer
17634,59.0,2,9,3,2361.9700000000003,3,At Risk,1.927398301036336,E1 Sleepy Customer
17636,42.0,3,1,1,285.56,1,About To Sleep,1.372046248195358,E0 Main Customer
17637,54.0,2,2,1,547.0600000000001,1,Lost,1.7640594619654602,E1 Sleepy Customer
17639,299.0,1,1,1,108.5,1,Lost,9.767662576438381,Sleeping Customer
17640,109.0,1,1,1,621.66,1,Lost,3.560786691745095,Sleeping Customer
17642,142.0,1,2,1,712.29,1,Lost,4.638823029612877,Sleeping Customer
17643,396.0,1,1,1,101.55,1,Lost,12.936436054413374,Sleeping Customer
17644,24.0,5,11,4,2895.64,3,Loyal Customers,0.7840264275402045,E0 Main Customer
17646,242.0,1,3,1,1008.39,2,Lost,7.905599811030395,Sleeping Customer
17647,88.0,1,1,1,133.06,1,Lost,2.8747635676474164,E2 Asleep Customer
17648,83.0,1,4,2,1797.5,2,Lost,2.7114247285765405,E2 Asleep Customer
17649,161.0,1,1,1,868.49,1,Lost,5.2595106180822055,Sleeping Customer
17650,44.0,3,1,1,166.08,1,About To Sleep,1.4373817838237082,E0 Main Customer
17651,34.0,3,10,4,3945.0,4,Loyal Customers,1.1107041056819564,E0 Main Customer
17652,48.0,2,12,4,4867.72,4,Cannot Lose Them,1.568052855080409,E1 Sleepy Customer
17653,59.0,2,4,2,1207.56,2,Lost,1.927398301036336,E1 Sleepy Customer
17654,300.0,1,1,1,117.55,1,Lost,9.800330344252556,Sleeping Customer
17655,33.0,4,7,3,2638.94,3,Potential Loyalist,1.078036337867781,E0 Main Customer
17656,96.0,1,5,2,1674.69,2,Lost,3.136105710160818,Sleeping Customer
17658,48.0,2,2,1,595.42,1,Lost,1.568052855080409,E1 Sleepy Customer
17659,40.0,3,12,4,2999.46,3,Loyal Customers,1.3067107125670074,E0 Main Customer
17660,164.0,1,1,1,196.0,1,Lost,5.35751392152473,Sleeping Customer
17663,48.0,2,7,3,1802.91,2,At Risk,1.568052855080409,E1 Sleepy Customer
17664,41.0,3,2,1,604.64,1,About To Sleep,1.3393784803811826,E0 Main Customer
17666,26.0,5,2,1,728.16,1,New Customers,0.8493619631685548,E0 Main Customer
17667,89.0,1,5,2,2055.51,3,At Risk,2.9074313354615917,E2 Asleep Customer
17668,24.0,5,2,1,347.75,1,New Customers,0.7840264275402045,E0 Main Customer
17669,65.0,2,7,3,3406.7200000000003,3,At Risk,2.1234049079213873,E1 Sleepy Customer
17670,250.0,1,1,1,205.7,1,Lost,8.166941953543796,Sleeping Customer
17671,38.0,3,4,2,1572.71,2,About To Sleep,1.2413751769386572,E0 Main Customer
17672,73.0,2,2,1,3178.17,3,At Risk,2.3847470504347887,E1 Sleepy Customer
17673,24.0,5,6,3,1629.12,2,Potential Loyalist,0.7840264275402045,E0 Main Customer
17674,97.0,1,2,1,551.04,1,Lost,3.168773477974993,Sleeping Customer
17675,24.0,5,31,5,20374.28,5,Champions,0.7840264275402045,E0 Main Customer
17676,27.0,4,6,3,1387.68,2,Potential Loyalist,0.8820297309827301,E0 Main Customer
17677,24.0,5,30,5,16363.23,5,Champions,0.7840264275402045,E0 Main Customer
17678,286.0,1,1,1,298.11,1,Lost,9.342981594854104,Sleeping Customer
17679,75.0,2,2,1,1992.1100000000001,3,At Risk,2.450082586063139,E1 Sleepy Customer
17680,46.0,3,1,1,184.4,1,About To Sleep,1.5027173194520587,E1 Sleepy Customer
17682,33.0,4,6,3,2474.33,3,Potential Loyalist,1.078036337867781,E0 Main Customer
17684,66.0,2,1,1,239.41,1,Lost,2.156072675735562,E1 Sleepy Customer
17685,39.0,3,7,3,3191.53,3,Need Attention,1.2740429447528323,E0 Main Customer
